Ngày,Mã tỉnh,Tên tỉnh,Mã phường,Tên phường,Số lượng cơ sở khám chữa bệnh,Tên cơ sở khám chữa bệnh,Số ca nội trú
10/09/2025,75,Đồng Nai,26368,Thị Trấn Long Thành,1,benh vien a khoa khu vuc long thanh,64.0
10/09/2025,75,Đồng Nai,26368,Thị Trấn Long Thành,1,benh vien a khoa khu vuc long thanh,64.0
10/09/2025,75,Đồng Nai,26389,Xã Long Đức,1,Khác,10.0
10/09/2025,75,Đồng Nai,26389,Xã Long Đức,1,Khác,64.0
10/09/2025,75,Đồng Nai,26389,Xã Long Đức,1,Khác,424.0
10/09/2025,75,Đồng Nai,26389,Xã Long Đức,1,Khác,95.0
10/09/2025,75,Đồng Nai,26416,Xã Phước Bình,1,phong kham a khoa hoang anh uc long thanh,10.0
10/09/2025,75,Đồng Nai,26416,Xã Phước Bình,1,phong kham a khoa hoang anh uc long thanh,10.0
10/09/2025,75,Đồng Nai,26416,Xã Phước Bình,1,phong kham a khoa hoang anh uc long thanh,10.0
10/09/2025,75,Đồng Nai,26416,Xã Phước Bình,1,phong kham a khoa hoang anh uc long thanh,10.0
10/09/2025,75,Đồng Nai,26497,Xã Vĩnh Thanh,1,Khác,10.0
10/09/2025,75,Đồng Nai,26497,Xã Vĩnh Thanh,1,Khác,64.0
10/09/2025,75,Đồng Nai,26497,Xã Vĩnh Thanh,1,Khác,424.0
10/09/2025,75,Đồng Nai,26497,Xã Vĩnh Thanh,1,Khác,95.0
10/12/2024,75,Đồng Nai,26452,Xã Suối Cát,1,Khác,0.0
11/01/2025,75,Đồng Nai,26341,Thị Trấn Long Giao,1,Khác,0.0
11/01/2025,75,Đồng Nai,26452,Xã Suối Cát,1,Khác,0.0
11/02/2025,75,Đồng Nai,25993,Phường Trảng Dài,1,Khác,0.0
11/02/2025,75,Đồng Nai,26026,Phường Tân Mai,1,Khác,0.0
11/02/2025,75,Đồng Nai,26080,Phường Xuân An,1,Khác,0.0
11/02/2025,75,Đồng Nai,26116,Thị Trấn Tân Phú,1,Khác,0.0
11/02/2025,75,Đồng Nai,26248,Thị Trấn Trảng Bom,1,Khác,0.0
11/02/2025,75,Đồng Nai,26341,Thị Trấn Long Giao,1,Khác,0.0
11/02/2025,75,Đồng Nai,26452,Xã Suối Cát,1,Khác,0.0
11/03/2025,75,Đồng Nai,25996,Phường Tân Phong,1,Khác,0.0
11/03/2025,75,Đồng Nai,26026,Phường Tân Mai,1,Khác,0.0
11/03/2025,75,Đồng Nai,26080,Phường Xuân An,1,Khác,0.0
11/03/2025,75,Đồng Nai,26095,Phường Suối Tre,1,Khác,0.0
11/03/2025,75,Đồng Nai,26248,Thị Trấn Trảng Bom,1,Khác,0.0
11/03/2025,75,Đồng Nai,26254,Xã Cây Gáo,1,Khác,0.0
11/03/2025,75,Đồng Nai,26272,Xã Hố Nai 3,1,Khác,0.0
11/03/2025,75,Đồng Nai,26452,Xã Suối Cát,1,Khác,0.0
11/04/2025,75,Đồng Nai,25993,Phường Trảng Dài,1,Khác,0.0
11/04/2025,75,Đồng Nai,25996,Phường Tân Phong,1,Khác,0.0
11/04/2025,75,Đồng Nai,25999,Phường Tân Biên,1,Khác,0.0
11/04/2025,75,Đồng Nai,26095,Phường Suối Tre,1,Khác,0.0
11/04/2025,75,Đồng Nai,26116,Thị Trấn Tân Phú,1,Khác,0.0
11/04/2025,75,Đồng Nai,26206,Thị Trấn Định Quán,1,Khác,0.0
11/04/2025,75,Đồng Nai,26248,Thị Trấn Trảng Bom,1,Khác,0.0
11/04/2025,75,Đồng Nai,26272,Xã Hố Nai 3,1,Khác,0.0
11/04/2025,75,Đồng Nai,26275,Xã Tây Hoà,1,Khác,0.0
11/04/2025,75,Đồng Nai,26326,Thị Trấn Dầu Giây,1,Khác,0.0
11/04/2025,75,Đồng Nai,26341,Thị Trấn Long Giao,1,Khác,0.0
11/04/2025,75,Đồng Nai,26368,Thị Trấn Long Thành,1,Khác,0.0
11/04/2025,75,Đồng Nai,26377,Phường Phước Tân,1,Khác,0.0
11/04/2025,75,Đồng Nai,26452,Xã Suối Cát,1,Khác,0.0
11/05/2025,75,Đồng Nai,25996,Phường Tân Phong,1,Khác,17.0
11/05/2025,75,Đồng Nai,25996,Phường Tân Phong,1,Khác,202.0
11/05/2025,75,Đồng Nai,25996,Phường Tân Phong,1,Khác,87.0
11/05/2025,75,Đồng Nai,25996,Phường Tân Phong,1,Khác,768.0
11/05/2025,75,Đồng Nai,25996,Phường Tân Phong,1,Khác,3.0
11/05/2025,75,Đồng Nai,25996,Phường Tân Phong,1,Khác,32.0
11/05/2025,75,Đồng Nai,25996,Phường Tân Phong,1,Khác,5.0
11/05/2025,75,Đồng Nai,25996,Phường Tân Phong,1,Khác,187.0
11/05/2025,75,Đồng Nai,25996,Phường Tân Phong,1,Khác,72.0
11/05/2025,75,Đồng Nai,25996,Phường Tân Phong,1,Khác,2.0
11/05/2025,75,Đồng Nai,25996,Phường Tân Phong,1,Khác,16.0
11/05/2025,75,Đồng Nai,25996,Phường Tân Phong,1,Khác,21.0
11/05/2025,75,Đồng Nai,25996,Phường Tân Phong,1,Khác,22.0
11/05/2025,75,Đồng Nai,25996,Phường Tân Phong,1,Khác,63.0
11/05/2025,75,Đồng Nai,25996,Phường Tân Phong,1,Khác,117.0
11/05/2025,75,Đồng Nai,25996,Phường Tân Phong,1,Khác,199.0
11/05/2025,75,Đồng Nai,25996,Phường Tân Phong,1,Khác,57.0
11/05/2025,75,Đồng Nai,25999,Phường Tân Biên,1,benh vien au co,16.0
11/05/2025,75,Đồng Nai,25999,Phường Tân Biên,1,benh vien au co,16.0
11/05/2025,75,Đồng Nai,25999,Phường Tân Biên,1,benh vien au co,16.0
11/05/2025,75,Đồng Nai,25999,Phường Tân Biên,1,benh vien au co,16.0
11/05/2025,75,Đồng Nai,25999,Phường Tân Biên,1,benh vien au co,16.0
11/05/2025,75,Đồng Nai,25999,Phường Tân Biên,1,benh vien au co,16.0
11/05/2025,75,Đồng Nai,25999,Phường Tân Biên,1,benh vien au co,16.0
11/05/2025,75,Đồng Nai,25999,Phường Tân Biên,1,benh vien au co,16.0
11/05/2025,75,Đồng Nai,25999,Phường Tân Biên,1,benh vien au co,16.0
11/05/2025,75,Đồng Nai,25999,Phường Tân Biên,1,benh vien au co,16.0
11/05/2025,75,Đồng Nai,25999,Phường Tân Biên,1,benh vien au co,16.0
11/05/2025,75,Đồng Nai,25999,Phường Tân Biên,1,benh vien au co,16.0
11/05/2025,75,Đồng Nai,25999,Phường Tân Biên,1,benh vien au co,16.0
11/05/2025,75,Đồng Nai,25999,Phường Tân Biên,1,benh vien au co,16.0
11/05/2025,75,Đồng Nai,25999,Phường Tân Biên,1,benh vien au co,16.0
11/05/2025,75,Đồng Nai,25999,Phường Tân Biên,1,benh vien au co,16.0
11/05/2025,75,Đồng Nai,25999,Phường Tân Biên,1,benh vien au co,16.0
11/05/2025,75,Đồng Nai,26029,Phường Thống Nhất,1,benh vien thuan my ito ong nai thuoc cong ty co phan benh vien thuan my ito ong nai,187.0
11/05/2025,75,Đồng Nai,26029,Phường Thống Nhất,1,benh vien thuan my ito ong nai thuoc cong ty co phan benh vien thuan my ito ong nai,187.0
11/05/2025,75,Đồng Nai,26029,Phường Thống Nhất,1,benh vien thuan my ito ong nai thuoc cong ty co phan benh vien thuan my ito ong nai,187.0
11/05/2025,75,Đồng Nai,26029,Phường Thống Nhất,1,benh vien thuan my ito ong nai thuoc cong ty co phan benh vien thuan my ito ong nai,187.0
11/05/2025,75,Đồng Nai,26029,Phường Thống Nhất,1,benh vien thuan my ito ong nai thuoc cong ty co phan benh vien thuan my ito ong nai,187.0
11/05/2025,75,Đồng Nai,26029,Phường Thống Nhất,1,benh vien thuan my ito ong nai thuoc cong ty co phan benh vien thuan my ito ong nai,187.0
11/05/2025,75,Đồng Nai,26029,Phường Thống Nhất,1,benh vien thuan my ito ong nai thuoc cong ty co phan benh vien thuan my ito ong nai,187.0
11/05/2025,75,Đồng Nai,26029,Phường Thống Nhất,1,benh vien thuan my ito ong nai thuoc cong ty co phan benh vien thuan my ito ong nai,187.0
11/05/2025,75,Đồng Nai,26029,Phường Thống Nhất,1,benh vien thuan my ito ong nai thuoc cong ty co phan benh vien thuan my ito ong nai,187.0
11/05/2025,75,Đồng Nai,26029,Phường Thống Nhất,1,benh vien thuan my ito ong nai thuoc cong ty co phan benh vien thuan my ito ong nai,187.0
11/05/2025,75,Đồng Nai,26029,Phường Thống Nhất,1,benh vien thuan my ito ong nai thuoc cong ty co phan benh vien thuan my ito ong nai,187.0
11/05/2025,75,Đồng Nai,26029,Phường Thống Nhất,1,benh vien thuan my ito ong nai thuoc cong ty co phan benh vien thuan my ito ong nai,187.0
11/05/2025,75,Đồng Nai,26029,Phường Thống Nhất,1,benh vien thuan my ito ong nai thuoc cong ty co phan benh vien thuan my ito ong nai,187.0
11/05/2025,75,Đồng Nai,26029,Phường Thống Nhất,1,benh vien thuan my ito ong nai thuoc cong ty co phan benh vien thuan my ito ong nai,187.0
11/05/2025,75,Đồng Nai,26029,Phường Thống Nhất,1,benh vien thuan my ito ong nai thuoc cong ty co phan benh vien thuan my ito ong nai,187.0
11/05/2025,75,Đồng Nai,26029,Phường Thống Nhất,1,benh vien thuan my ito ong nai thuoc cong ty co phan benh vien thuan my ito ong nai,187.0
11/05/2025,75,Đồng Nai,26029,Phường Thống Nhất,1,benh vien thuan my ito ong nai thuoc cong ty co phan benh vien thuan my ito ong nai,187.0
11/05/2025,75,Đồng Nai,26068,Phường Hóa An,1,Khác,17.0
11/05/2025,75,Đồng Nai,26068,Phường Hóa An,1,Khác,202.0
11/05/2025,75,Đồng Nai,26068,Phường Hóa An,1,Khác,87.0
11/05/2025,75,Đồng Nai,26068,Phường Hóa An,1,Khác,768.0
11/05/2025,75,Đồng Nai,26068,Phường Hóa An,1,Khác,3.0
11/05/2025,75,Đồng Nai,26068,Phường Hóa An,1,Khác,32.0
11/05/2025,75,Đồng Nai,26068,Phường Hóa An,1,Khác,5.0
11/05/2025,75,Đồng Nai,26068,Phường Hóa An,1,Khác,187.0
11/05/2025,75,Đồng Nai,26068,Phường Hóa An,1,Khác,72.0
11/05/2025,75,Đồng Nai,26068,Phường Hóa An,1,Khác,2.0
11/05/2025,75,Đồng Nai,26068,Phường Hóa An,1,Khác,16.0
11/05/2025,75,Đồng Nai,26068,Phường Hóa An,1,Khác,21.0
11/05/2025,75,Đồng Nai,26068,Phường Hóa An,1,Khác,22.0
11/05/2025,75,Đồng Nai,26068,Phường Hóa An,1,Khác,63.0
11/05/2025,75,Đồng Nai,26068,Phường Hóa An,1,Khác,117.0
11/05/2025,75,Đồng Nai,26068,Phường Hóa An,1,Khác,199.0
11/05/2025,75,Đồng Nai,26068,Phường Hóa An,1,Khác,57.0
11/05/2025,75,Đồng Nai,26095,Phường Suối Tre,1,benh vien a khoa khu vuc long khanh,768.0
11/05/2025,75,Đồng Nai,26095,Phường Suối Tre,1,benh vien a khoa khu vuc long khanh,768.0
11/05/2025,75,Đồng Nai,26095,Phường Suối Tre,1,benh vien a khoa khu vuc long khanh,768.0
11/05/2025,75,Đồng Nai,26095,Phường Suối Tre,1,benh vien a khoa khu vuc long khanh,768.0
11/05/2025,75,Đồng Nai,26095,Phường Suối Tre,1,benh vien a khoa khu vuc long khanh,768.0
11/05/2025,75,Đồng Nai,26095,Phường Suối Tre,1,benh vien a khoa khu vuc long khanh,768.0
11/05/2025,75,Đồng Nai,26095,Phường Suối Tre,1,benh vien a khoa khu vuc long khanh,768.0
11/05/2025,75,Đồng Nai,26095,Phường Suối Tre,1,benh vien a khoa khu vuc long khanh,768.0
11/05/2025,75,Đồng Nai,26095,Phường Suối Tre,1,benh vien a khoa khu vuc long khanh,768.0
11/05/2025,75,Đồng Nai,26095,Phường Suối Tre,1,benh vien a khoa khu vuc long khanh,768.0
11/05/2025,75,Đồng Nai,26095,Phường Suối Tre,1,benh vien a khoa khu vuc long khanh,768.0
11/05/2025,75,Đồng Nai,26095,Phường Suối Tre,1,benh vien a khoa khu vuc long khanh,768.0
11/05/2025,75,Đồng Nai,26095,Phường Suối Tre,1,benh vien a khoa khu vuc long khanh,768.0
11/05/2025,75,Đồng Nai,26095,Phường Suối Tre,1,benh vien a khoa khu vuc long khanh,768.0
11/05/2025,75,Đồng Nai,26095,Phường Suối Tre,1,benh vien a khoa khu vuc long khanh,768.0
11/05/2025,75,Đồng Nai,26095,Phường Suối Tre,1,benh vien a khoa khu vuc long khanh,768.0
11/05/2025,75,Đồng Nai,26095,Phường Suối Tre,1,benh vien a khoa khu vuc long khanh,768.0
11/05/2025,75,Đồng Nai,26116,Thị Trấn Tân Phú,1,trung tam y te huyen tan phu,87.0
11/05/2025,75,Đồng Nai,26116,Thị Trấn Tân Phú,1,trung tam y te huyen tan phu,87.0
11/05/2025,75,Đồng Nai,26116,Thị Trấn Tân Phú,1,trung tam y te huyen tan phu,87.0
11/05/2025,75,Đồng Nai,26116,Thị Trấn Tân Phú,1,trung tam y te huyen tan phu,87.0
11/05/2025,75,Đồng Nai,26116,Thị Trấn Tân Phú,1,trung tam y te huyen tan phu,87.0
11/05/2025,75,Đồng Nai,26116,Thị Trấn Tân Phú,1,trung tam y te huyen tan phu,87.0
11/05/2025,75,Đồng Nai,26116,Thị Trấn Tân Phú,1,trung tam y te huyen tan phu,87.0
11/05/2025,75,Đồng Nai,26116,Thị Trấn Tân Phú,1,trung tam y te huyen tan phu,87.0
11/05/2025,75,Đồng Nai,26116,Thị Trấn Tân Phú,1,trung tam y te huyen tan phu,87.0
11/05/2025,75,Đồng Nai,26116,Thị Trấn Tân Phú,1,trung tam y te huyen tan phu,87.0
11/05/2025,75,Đồng Nai,26116,Thị Trấn Tân Phú,1,trung tam y te huyen tan phu,87.0
11/05/2025,75,Đồng Nai,26116,Thị Trấn Tân Phú,1,trung tam y te huyen tan phu,87.0
11/05/2025,75,Đồng Nai,26116,Thị Trấn Tân Phú,1,trung tam y te huyen tan phu,87.0
11/05/2025,75,Đồng Nai,26116,Thị Trấn Tân Phú,1,trung tam y te huyen tan phu,87.0
11/05/2025,75,Đồng Nai,26116,Thị Trấn Tân Phú,1,trung tam y te huyen tan phu,87.0
11/05/2025,75,Đồng Nai,26116,Thị Trấn Tân Phú,1,trung tam y te huyen tan phu,87.0
11/05/2025,75,Đồng Nai,26116,Thị Trấn Tân Phú,1,trung tam y te huyen tan phu,87.0
11/05/2025,75,Đồng Nai,26206,Thị Trấn Định Quán,1,benh vien a khoa khu vuc inh quan,202.0
11/05/2025,75,Đồng Nai,26206,Thị Trấn Định Quán,1,benh vien a khoa khu vuc inh quan,202.0
11/05/2025,75,Đồng Nai,26206,Thị Trấn Định Quán,1,benh vien a khoa khu vuc inh quan,202.0
11/05/2025,75,Đồng Nai,26206,Thị Trấn Định Quán,1,benh vien a khoa khu vuc inh quan,202.0
11/05/2025,75,Đồng Nai,26206,Thị Trấn Định Quán,1,benh vien a khoa khu vuc inh quan,202.0
11/05/2025,75,Đồng Nai,26206,Thị Trấn Định Quán,1,benh vien a khoa khu vuc inh quan,202.0
11/05/2025,75,Đồng Nai,26206,Thị Trấn Định Quán,1,benh vien a khoa khu vuc inh quan,202.0
11/05/2025,75,Đồng Nai,26206,Thị Trấn Định Quán,1,benh vien a khoa khu vuc inh quan,202.0
11/05/2025,75,Đồng Nai,26206,Thị Trấn Định Quán,1,benh vien a khoa khu vuc inh quan,202.0
11/05/2025,75,Đồng Nai,26206,Thị Trấn Định Quán,1,benh vien a khoa khu vuc inh quan,202.0
11/05/2025,75,Đồng Nai,26206,Thị Trấn Định Quán,1,benh vien a khoa khu vuc inh quan,202.0
11/05/2025,75,Đồng Nai,26206,Thị Trấn Định Quán,1,benh vien a khoa khu vuc inh quan,202.0
11/05/2025,75,Đồng Nai,26206,Thị Trấn Định Quán,1,benh vien a khoa khu vuc inh quan,202.0
11/05/2025,75,Đồng Nai,26206,Thị Trấn Định Quán,1,benh vien a khoa khu vuc inh quan,202.0
11/05/2025,75,Đồng Nai,26206,Thị Trấn Định Quán,1,benh vien a khoa khu vuc inh quan,202.0
11/05/2025,75,Đồng Nai,26206,Thị Trấn Định Quán,1,benh vien a khoa khu vuc inh quan,202.0
11/05/2025,75,Đồng Nai,26206,Thị Trấn Định Quán,1,benh vien a khoa khu vuc inh quan,202.0
11/05/2025,75,Đồng Nai,26272,Xã Hố Nai 3,2,Khác,17.0
11/05/2025,75,Đồng Nai,26272,Xã Hố Nai 3,2,Khác,202.0
11/05/2025,75,Đồng Nai,26272,Xã Hố Nai 3,2,Khác,87.0
11/05/2025,75,Đồng Nai,26272,Xã Hố Nai 3,2,Khác,768.0
11/05/2025,75,Đồng Nai,26272,Xã Hố Nai 3,2,Khác,3.0
11/05/2025,75,Đồng Nai,26272,Xã Hố Nai 3,2,Khác,32.0
11/05/2025,75,Đồng Nai,26272,Xã Hố Nai 3,2,Khác,5.0
11/05/2025,75,Đồng Nai,26272,Xã Hố Nai 3,2,Khác,187.0
11/05/2025,75,Đồng Nai,26272,Xã Hố Nai 3,2,Khác,72.0
11/05/2025,75,Đồng Nai,26272,Xã Hố Nai 3,2,Khác,2.0
11/05/2025,75,Đồng Nai,26272,Xã Hố Nai 3,2,Khác,16.0
11/05/2025,75,Đồng Nai,26272,Xã Hố Nai 3,2,Khác,21.0
11/05/2025,75,Đồng Nai,26272,Xã Hố Nai 3,2,Khác,22.0
11/05/2025,75,Đồng Nai,26272,Xã Hố Nai 3,2,Khác,63.0
11/05/2025,75,Đồng Nai,26272,Xã Hố Nai 3,2,Khác,117.0
11/05/2025,75,Đồng Nai,26272,Xã Hố Nai 3,2,Khác,199.0
11/05/2025,75,Đồng Nai,26272,Xã Hố Nai 3,2,Khác,57.0
11/05/2025,75,Đồng Nai,26326,Thị Trấn Dầu Giây,1,trung tam y te huyen thong nhat,57.0
11/05/2025,75,Đồng Nai,26326,Thị Trấn Dầu Giây,1,trung tam y te huyen thong nhat,57.0
11/05/2025,75,Đồng Nai,26326,Thị Trấn Dầu Giây,1,trung tam y te huyen thong nhat,57.0
11/05/2025,75,Đồng Nai,26326,Thị Trấn Dầu Giây,1,trung tam y te huyen thong nhat,57.0
11/05/2025,75,Đồng Nai,26326,Thị Trấn Dầu Giây,1,trung tam y te huyen thong nhat,57.0
11/05/2025,75,Đồng Nai,26326,Thị Trấn Dầu Giây,1,trung tam y te huyen thong nhat,57.0
11/05/2025,75,Đồng Nai,26326,Thị Trấn Dầu Giây,1,trung tam y te huyen thong nhat,57.0
11/05/2025,75,Đồng Nai,26326,Thị Trấn Dầu Giây,1,trung tam y te huyen thong nhat,57.0
11/05/2025,75,Đồng Nai,26326,Thị Trấn Dầu Giây,1,trung tam y te huyen thong nhat,57.0
11/05/2025,75,Đồng Nai,26326,Thị Trấn Dầu Giây,1,trung tam y te huyen thong nhat,57.0
11/05/2025,75,Đồng Nai,26326,Thị Trấn Dầu Giây,1,trung tam y te huyen thong nhat,57.0
11/05/2025,75,Đồng Nai,26326,Thị Trấn Dầu Giây,1,trung tam y te huyen thong nhat,57.0
11/05/2025,75,Đồng Nai,26326,Thị Trấn Dầu Giây,1,trung tam y te huyen thong nhat,57.0
11/05/2025,75,Đồng Nai,26326,Thị Trấn Dầu Giây,1,trung tam y te huyen thong nhat,57.0
11/05/2025,75,Đồng Nai,26326,Thị Trấn Dầu Giây,1,trung tam y te huyen thong nhat,57.0
11/05/2025,75,Đồng Nai,26326,Thị Trấn Dầu Giây,1,trung tam y te huyen thong nhat,57.0
11/05/2025,75,Đồng Nai,26326,Thị Trấn Dầu Giây,1,trung tam y te huyen thong nhat,57.0
11/05/2025,75,Đồng Nai,26362,Xã Sông Ray,1,Khác,17.0
11/05/2025,75,Đồng Nai,26362,Xã Sông Ray,1,Khác,202.0
11/05/2025,75,Đồng Nai,26362,Xã Sông Ray,1,Khác,87.0
11/05/2025,75,Đồng Nai,26362,Xã Sông Ray,1,Khác,768.0
11/05/2025,75,Đồng Nai,26362,Xã Sông Ray,1,Khác,3.0
11/05/2025,75,Đồng Nai,26362,Xã Sông Ray,1,Khác,32.0
11/05/2025,75,Đồng Nai,26362,Xã Sông Ray,1,Khác,5.0
11/05/2025,75,Đồng Nai,26362,Xã Sông Ray,1,Khác,187.0
11/05/2025,75,Đồng Nai,26362,Xã Sông Ray,1,Khác,72.0
11/05/2025,75,Đồng Nai,26362,Xã Sông Ray,1,Khác,2.0
11/05/2025,75,Đồng Nai,26362,Xã Sông Ray,1,Khác,16.0
11/05/2025,75,Đồng Nai,26362,Xã Sông Ray,1,Khác,21.0
11/05/2025,75,Đồng Nai,26362,Xã Sông Ray,1,Khác,22.0
11/05/2025,75,Đồng Nai,26362,Xã Sông Ray,1,Khác,63.0
11/05/2025,75,Đồng Nai,26362,Xã Sông Ray,1,Khác,117.0
11/05/2025,75,Đồng Nai,26362,Xã Sông Ray,1,Khác,199.0
11/05/2025,75,Đồng Nai,26362,Xã Sông Ray,1,Khác,57.0
11/05/2025,75,Đồng Nai,26368,Thị Trấn Long Thành,1,benh vien a khoa khu vuc long thanh,199.0
11/05/2025,75,Đồng Nai,26368,Thị Trấn Long Thành,1,benh vien a khoa khu vuc long thanh,199.0
11/05/2025,75,Đồng Nai,26368,Thị Trấn Long Thành,1,benh vien a khoa khu vuc long thanh,199.0
11/05/2025,75,Đồng Nai,26368,Thị Trấn Long Thành,1,benh vien a khoa khu vuc long thanh,199.0
11/05/2025,75,Đồng Nai,26368,Thị Trấn Long Thành,1,benh vien a khoa khu vuc long thanh,199.0
11/05/2025,75,Đồng Nai,26368,Thị Trấn Long Thành,1,benh vien a khoa khu vuc long thanh,199.0
11/05/2025,75,Đồng Nai,26368,Thị Trấn Long Thành,1,benh vien a khoa khu vuc long thanh,199.0
11/05/2025,75,Đồng Nai,26368,Thị Trấn Long Thành,1,benh vien a khoa khu vuc long thanh,199.0
11/05/2025,75,Đồng Nai,26368,Thị Trấn Long Thành,1,benh vien a khoa khu vuc long thanh,199.0
11/05/2025,75,Đồng Nai,26368,Thị Trấn Long Thành,1,benh vien a khoa khu vuc long thanh,199.0
11/05/2025,75,Đồng Nai,26368,Thị Trấn Long Thành,1,benh vien a khoa khu vuc long thanh,199.0
11/05/2025,75,Đồng Nai,26368,Thị Trấn Long Thành,1,benh vien a khoa khu vuc long thanh,199.0
11/05/2025,75,Đồng Nai,26368,Thị Trấn Long Thành,1,benh vien a khoa khu vuc long thanh,199.0
11/05/2025,75,Đồng Nai,26368,Thị Trấn Long Thành,1,benh vien a khoa khu vuc long thanh,199.0
11/05/2025,75,Đồng Nai,26368,Thị Trấn Long Thành,1,benh vien a khoa khu vuc long thanh,199.0
11/05/2025,75,Đồng Nai,26368,Thị Trấn Long Thành,1,benh vien a khoa khu vuc long thanh,199.0
11/05/2025,75,Đồng Nai,26368,Thị Trấn Long Thành,1,benh vien a khoa khu vuc long thanh,199.0
11/05/2025,75,Đồng Nai,26374,Phường Tam Phước,1,phong kham a khoa sai gon tam phuoc,72.0
11/05/2025,75,Đồng Nai,26374,Phường Tam Phước,1,phong kham a khoa sai gon tam phuoc,72.0
11/05/2025,75,Đồng Nai,26374,Phường Tam Phước,1,phong kham a khoa sai gon tam phuoc,72.0
11/05/2025,75,Đồng Nai,26374,Phường Tam Phước,1,phong kham a khoa sai gon tam phuoc,72.0
11/05/2025,75,Đồng Nai,26374,Phường Tam Phước,1,phong kham a khoa sai gon tam phuoc,72.0
11/05/2025,75,Đồng Nai,26374,Phường Tam Phước,1,phong kham a khoa sai gon tam phuoc,72.0
11/05/2025,75,Đồng Nai,26374,Phường Tam Phước,1,phong kham a khoa sai gon tam phuoc,72.0
11/05/2025,75,Đồng Nai,26374,Phường Tam Phước,1,phong kham a khoa sai gon tam phuoc,72.0
11/05/2025,75,Đồng Nai,26374,Phường Tam Phước,1,phong kham a khoa sai gon tam phuoc,72.0
11/05/2025,75,Đồng Nai,26374,Phường Tam Phước,1,phong kham a khoa sai gon tam phuoc,72.0
11/05/2025,75,Đồng Nai,26374,Phường Tam Phước,1,phong kham a khoa sai gon tam phuoc,72.0
11/05/2025,75,Đồng Nai,26374,Phường Tam Phước,1,phong kham a khoa sai gon tam phuoc,72.0
11/05/2025,75,Đồng Nai,26374,Phường Tam Phước,1,phong kham a khoa sai gon tam phuoc,72.0
11/05/2025,75,Đồng Nai,26374,Phường Tam Phước,1,phong kham a khoa sai gon tam phuoc,72.0
11/05/2025,75,Đồng Nai,26374,Phường Tam Phước,1,phong kham a khoa sai gon tam phuoc,72.0
11/05/2025,75,Đồng Nai,26374,Phường Tam Phước,1,phong kham a khoa sai gon tam phuoc,72.0
11/05/2025,75,Đồng Nai,26374,Phường Tam Phước,1,phong kham a khoa sai gon tam phuoc,72.0
11/05/2025,75,Đồng Nai,26377,Phường Phước Tân,1,benh vien phoi ong nai,63.0
11/05/2025,75,Đồng Nai,26377,Phường Phước Tân,1,benh vien phoi ong nai,63.0
11/05/2025,75,Đồng Nai,26377,Phường Phước Tân,1,benh vien phoi ong nai,63.0
11/05/2025,75,Đồng Nai,26377,Phường Phước Tân,1,benh vien phoi ong nai,63.0
11/05/2025,75,Đồng Nai,26377,Phường Phước Tân,1,benh vien phoi ong nai,63.0
11/05/2025,75,Đồng Nai,26377,Phường Phước Tân,1,benh vien phoi ong nai,63.0
11/05/2025,75,Đồng Nai,26377,Phường Phước Tân,1,benh vien phoi ong nai,63.0
11/05/2025,75,Đồng Nai,26377,Phường Phước Tân,1,benh vien phoi ong nai,63.0
11/05/2025,75,Đồng Nai,26377,Phường Phước Tân,1,benh vien phoi ong nai,63.0
11/05/2025,75,Đồng Nai,26377,Phường Phước Tân,1,benh vien phoi ong nai,63.0
11/05/2025,75,Đồng Nai,26377,Phường Phước Tân,1,benh vien phoi ong nai,63.0
11/05/2025,75,Đồng Nai,26377,Phường Phước Tân,1,benh vien phoi ong nai,63.0
11/05/2025,75,Đồng Nai,26377,Phường Phước Tân,1,benh vien phoi ong nai,63.0
11/05/2025,75,Đồng Nai,26377,Phường Phước Tân,1,benh vien phoi ong nai,63.0
11/05/2025,75,Đồng Nai,26377,Phường Phước Tân,1,benh vien phoi ong nai,63.0
11/05/2025,75,Đồng Nai,26377,Phường Phước Tân,1,benh vien phoi ong nai,63.0
11/05/2025,75,Đồng Nai,26377,Phường Phước Tân,1,benh vien phoi ong nai,63.0
11/05/2025,75,Đồng Nai,26416,Xã Phước Bình,1,phong kham a khoa hoang anh uc long thanh,17.0
11/05/2025,75,Đồng Nai,26416,Xã Phước Bình,1,phong kham a khoa hoang anh uc long thanh,17.0
11/05/2025,75,Đồng Nai,26416,Xã Phước Bình,1,phong kham a khoa hoang anh uc long thanh,17.0
11/05/2025,75,Đồng Nai,26416,Xã Phước Bình,1,phong kham a khoa hoang anh uc long thanh,17.0
11/05/2025,75,Đồng Nai,26416,Xã Phước Bình,1,phong kham a khoa hoang anh uc long thanh,17.0
11/05/2025,75,Đồng Nai,26416,Xã Phước Bình,1,phong kham a khoa hoang anh uc long thanh,17.0
11/05/2025,75,Đồng Nai,26416,Xã Phước Bình,1,phong kham a khoa hoang anh uc long thanh,17.0
11/05/2025,75,Đồng Nai,26416,Xã Phước Bình,1,phong kham a khoa hoang anh uc long thanh,17.0
11/05/2025,75,Đồng Nai,26416,Xã Phước Bình,1,phong kham a khoa hoang anh uc long thanh,17.0
11/05/2025,75,Đồng Nai,26416,Xã Phước Bình,1,phong kham a khoa hoang anh uc long thanh,17.0
11/05/2025,75,Đồng Nai,26416,Xã Phước Bình,1,phong kham a khoa hoang anh uc long thanh,17.0
